iter	Passed	Remaining
1578	66859	17826
1579	66901	17783
1580	66943	17741
1581	66982	17698
1582	67025	17656
1583	67066	17613
1584	67109	17571
1585	67151	17528
1586	67193	17486
1587	67234	17443
1588	67275	17400
1589	67315	17358
1590	67358	17315
1591	67400	17273
1592	67438	17230
1593	67487	17189
1594	67528	17146
1595	67573	17105
1596	67613	17062
1597	67651	17018
1598	67695	16976
1599	67733	16933
1600	67779	16891
1601	67818	16848
1602	67860	16806
1603	67899	16763
1604	67942	16721
1605	67990	16679
1606	68029	16636
1607	68069	16594
1608	68108	16550
1609	68154	16509
1610	68196	16467
1611	68235	16423
1612	68274	16380
1613	68314	16337
1614	68357	16295
1615	68397	16252
1616	68437	16209
1617	68475	16166
1618	68517	16124
1619	68556	16081
1620	68597	16038
1621	68636	15995
1622	68678	15952
1623	68718	15910
1624	68779	15872
1625	68851	15836
1626	68893	15794
1627	68932	15751
1628	68973	15708
1629	69011	15665
1630	69051	15622
1631	69089	15579
1632	69129	15536
1633	69170	15493
1634	69211	15450
1635	69251	15408
1636	69291	15365
1637	69331	15322
1638	69370	15279
1639	69410	15236
1640	69452	15193
1641	69492	15151
1642	69536	15109
1643	69581	15067
1644	69622	15025
1645	69660	14981
1646	69699	14938
1647	69738	14895
1648	69784	14854
1649	69826	14811
1650	69868	14769
1651	69907	14726
1652	69948	14683
1653	69990	14641
1654	70030	14598
1655	70072	14556
1656	70112	14513
1657	70155	14471
1658	70197	14428
1659	70239	14386
1660	70277	14343
1661	70318	14300
