Timestamp,Cohort,Model,N,Events,C_Index
2026-01-12 20:07:42,Myocardio,AORSF,583,70,0.386923
2026-01-12 20:07:55,Myocardio,CatBoost,583,70,0.619215
2026-01-12 20:07:55,Myocardio,XGBoost,583,70,0.465752
2026-01-12 20:07:56,Myocardio,AORSF,583,70,0.440515
2026-01-12 20:08:06,Myocardio,CatBoost,583,70,0.566318
2026-01-12 20:08:06,Myocardio,XGBoost,583,70,0.495711
2026-01-12 20:08:07,Myocardio,AORSF,583,70,0.424519
2026-01-12 20:08:25,Myocardio,CatBoost,583,70,0.566708
2026-01-12 20:08:26,Myocardio,XGBoost,583,70,0.496214
2026-01-12 20:08:27,Myocardio,AORSF,583,70,0.45728799999999997
2026-01-12 20:08:44,Myocardio,CatBoost,583,70,0.582522
2026-01-12 20:08:44,Myocardio,XGBoost,583,70,0.464974
2026-01-12 20:08:45,Myocardio,AORSF,583,70,0.433255
2026-01-12 20:08:59,Myocardio,CatBoost,583,70,0.654925
2026-01-12 20:08:59,Myocardio,XGBoost,583,70,0.512769
2026-01-12 20:09:00,Myocardio,AORSF,583,70,0.368651
2026-01-12 20:09:19,Myocardio,CatBoost,583,70,0.561534
2026-01-12 20:09:19,Myocardio,XGBoost,583,70,0.506859
2026-01-12 20:09:20,Myocardio,AORSF,583,70,0.400087
2026-01-12 20:11:18,Myocardio,RSF,583,70,0.31835
2026-01-12 20:12:59,Myocardio,CatBoost,583,70,0.559923
2026-01-12 20:12:59,Myocardio,XGBoost,583,70,0.509148
2026-01-12 20:13:00,Myocardio,AORSF,583,70,0.402582
2026-01-12 20:13:11,Myocardio,RSF,583,70,0.354199
2026-01-12 20:13:13,Myocardio,RSF,583,70,0.443999
2026-01-12 20:13:17,Myocardio,RSF,583,70,0.341592
2026-01-12 20:13:43,Myocardio,RSF,583,70,0.380124
2026-01-12 20:13:57,Myocardio,RSF,583,70,0.463113
2026-01-12 20:13:59,Myocardio,RSF,583,70,0.403305
2026-01-12 20:13:59,Myocardio,RSF,583,70,0.407647
2026-01-12 20:14:39,Myocardio,CatBoost,583,70,0.583466
2026-01-12 20:14:39,Myocardio,XGBoost,583,70,0.50568
2026-01-12 20:14:40,Myocardio,AORSF,583,70,0.419451
2026-01-12 20:14:40,Myocardio,CatBoost,583,70,0.580757
2026-01-12 20:14:41,Myocardio,XGBoost,583,70,0.520018
2026-01-12 20:14:42,Myocardio,AORSF,583,70,0.40061
2026-01-12 20:14:47,Myocardio,CatBoost,583,70,0.58352
2026-01-12 20:14:47,Myocardio,XGBoost,583,70,0.521325
2026-01-12 20:14:48,Myocardio,AORSF,583,70,0.355362
2026-01-12 20:15:12,Myocardio,CatBoost,583,70,0.572874
2026-01-12 20:15:12,Myocardio,XGBoost,583,70,0.452616
2026-01-12 20:15:13,Myocardio,AORSF,583,70,0.383263
2026-01-12 20:15:30,Myocardio,CatBoost,583,70,0.606138
2026-01-12 20:15:30,Myocardio,XGBoost,583,70,0.394863
2026-01-12 20:15:31,Myocardio,CatBoost,583,70,0.565139
2026-01-12 20:15:31,Myocardio,AORSF,583,70,0.389711
2026-01-12 20:15:31,Myocardio,XGBoost,583,70,0.44509
2026-01-12 20:15:33,Myocardio,CatBoost,583,70,0.568679
2026-01-12 20:15:33,Myocardio,AORSF,583,70,0.449052
2026-01-12 20:15:35,Myocardio,XGBoost,583,70,0.453166
2026-01-12 20:15:36,Myocardio,AORSF,583,70,0.398361
2026-01-12 20:18:10,Myocardio,RSF,583,70,0.410147
2026-01-12 20:19:22,Myocardio,RSF,583,70,0.327865
2026-01-12 20:19:36,Myocardio,RSF,583,70,0.352462
2026-01-12 20:19:54,Myocardio,CatBoost,583,70,0.517768
2026-01-12 20:19:54,Myocardio,XGBoost,583,70,0.478016
2026-01-12 20:19:55,Myocardio,AORSF,583,70,0.370462
2026-01-12 20:20:07,Myocardio,RSF,583,70,0.367322
2026-01-12 20:20:13,Myocardio,RSF,583,70,0.386637
2026-01-12 20:20:19,Myocardio,RSF,583,70,0.367205
2026-01-12 20:20:38,Myocardio,RSF,583,70,0.412255
2026-01-12 20:20:43,Myocardio,RSF,583,70,0.447422
2026-01-12 20:20:56,Myocardio,CatBoost,583,70,0.451864
2026-01-12 20:20:56,Myocardio,XGBoost,583,70,0.431581
2026-01-12 20:20:57,Myocardio,AORSF,583,70,0.3623
2026-01-12 20:21:07,Myocardio,CatBoost,583,70,0.54997
2026-01-12 20:21:07,Myocardio,XGBoost,583,70,0.469298
2026-01-12 20:21:08,Myocardio,AORSF,583,70,0.365149
2026-01-12 20:21:37,Myocardio,CatBoost,583,70,0.521039
2026-01-12 20:21:38,Myocardio,XGBoost,583,70,0.407586
2026-01-12 20:21:39,Myocardio,AORSF,583,70,0.348656
2026-01-12 20:21:44,Myocardio,CatBoost,583,70,0.504021
2026-01-12 20:21:44,Myocardio,XGBoost,583,70,0.524802
2026-01-12 20:21:45,Myocardio,AORSF,583,70,0.431577
2026-01-12 20:21:51,Myocardio,CatBoost,583,70,0.547263
2026-01-12 20:21:52,Myocardio,XGBoost,583,70,0.422808
2026-01-12 20:21:53,Myocardio,AORSF,583,70,0.357111
2026-01-12 20:22:14,Myocardio,CatBoost,583,70,0.627687
2026-01-12 20:22:15,Myocardio,XGBoost,583,70,0.447379
2026-01-12 20:22:15,Myocardio,AORSF,583,70,0.330812
2026-01-12 20:22:20,Myocardio,CatBoost,583,70,0.597725
2026-01-12 20:22:20,Myocardio,XGBoost,583,70,0.533209
2026-01-12 20:22:21,Myocardio,AORSF,583,70,0.445859
2026-01-12 20:24:37,Myocardio,RSF,583,70,0.405671
2026-01-12 20:25:35,Myocardio,RSF,583,70,0.349045
2026-01-12 20:26:00,Myocardio,RSF,583,70,0.335802
2026-01-12 20:26:16,Myocardio,RSF,583,70,0.351713
2026-01-12 20:26:31,Myocardio,RSF,583,70,0.355469
2026-01-12 20:26:39,Myocardio,RSF,583,70,0.414105
2026-01-12 20:26:42,Myocardio,RSF,583,70,0.361994
2026-01-12 20:26:55,Myocardio,RSF,583,70,0.396014
2026-01-12 20:27:29,Myocardio,CatBoost,583,70,0.528385
2026-01-12 20:27:29,Myocardio,XGBoost,583,70,0.475108
2026-01-12 20:27:29,Myocardio,AORSF,583,70,0.368114
2026-01-12 20:29:43,Myocardio,RSF,583,70,0.348223
2026-01-12 20:30:51,CHD,CatBoost,2845,572,0.653453
2026-01-12 20:30:52,CHD,XGBoost,2845,572,0.024085
2026-01-12 20:32:18,Combined,CatBoost,5835,939,0.579073
2026-01-12 20:32:20,Combined,XGBoost,5835,939,0.007512
2026-01-12 20:33:47,Myocardio,CatBoost,2914,350,0.637652
2026-01-12 20:33:48,Myocardio,XGBoost,2914,350,0.021421
